fname,set,num_sounds_without_noise,global_centroid
d46edb16cc0455da9c000ab61e5fe891,"background,cow,donkey,horse,monkey,sheep",5,2469.8722649723754
9e728b08b929f42f0313395f62d5dab6,"background,cow,donkey,lion,monkey,sheep",5,2351.3363013285784
8a2776d982ecbaa6317c178dfc9dfeec,"background,cow,elephant,frog,horse,lion",5,1776.260399299683
8540c7e115cd3d43c04f712332a681f8,"background,cow,elephant,frog,horse,monkey",5,1979.6872346347736
ac202797afcae23c7d83583a8817f13e,"background,cow,elephant,frog,horse,sheep",5,2126.085350800254
499a50809e88c3fc9289b00f730ffe85,"background,cow,elephant,frog,lion,monkey",5,1880.979432891523
c7d432f1c52cb1a0a8e916f9b8b1a22e,"background,cow,elephant,frog,lion,sheep",5,2075.653219648098
9291db28ade950ffedafd92d1aa74fbf,"background,cow,elephant,frog,monkey,sheep",5,2234.841456559414
0c8c84b8c6e5dd09168038de0300b7ce,"background,cow,elephant,horse,lion,monkey",5,1849.2905863986327
d248feeabff4603d94d9f7f56d280787,"background,cow,elephant,horse,lion,sheep",5,2019.1773241418143
1e355a52e07e22d48b78e6856c78d93f,"background,cow,elephant,horse,monkey,sheep",5,2165.1326783728805
553f1cdce2ad7a16878610a6170b164a,"background,cow,elephant,lion,monkey,sheep",5,2104.107930806165
6e212bbd8494de3bd46935b0db102bcf,"background,cow,frog,horse,lion,monkey",5,1934.9264330371898
91282635003358490930427d08ed8196,"background,cow,frog,horse,lion,sheep",5,2109.188204633799
7dbe1353121f89eed0dd680ea45a76bc,"background,cow,frog,horse,monkey,sheep",5,2281.998951986425
7912ac8c3a0fd84acae807140ba7be12,"background,cow,frog,lion,monkey,sheep",5,2198.8441879966717
7cb58c3c3249ad4e6f97a14d9d78d45c,"background,cow,horse,lion,monkey,sheep",5,2135.624799371852
60afb522bb03307864fc4d17ab554b16,"background,dog,donkey,elephant,frog,horse",5,2163.6697142919165
c4db008dc6f35c550325b2a265feefe2,"background,dog,donkey,elephant,frog,lion",5,2078.520636985199
1345458404ebf9daec9869a1f12ffe39,"background,dog,donkey,elephant,frog,monkey",5,2219.170427838254
8a99bcfe4ecd92fa270427fe84655143,"background,dog,donkey,elephant,frog,sheep",5,2232.282321618609
f07767059a61743d7832e9822c782ab8,"background,dog,donkey,elephant,horse,lion",5,2042.219198168822
3c729afc719fb5a5c39a6c7b6aab9e15,"background,dog,donkey,elephant,horse,monkey",5,2176.672408397215
8fdf196f8b1d8b011d4527cde2d1fc35,"background,dog,donkey,elephant,horse,sheep",5,2195.3130016071486
68f0aee42b3cdd1ad7a01a97f59482cb,"background,dog,donkey,elephant,lion,monkey",5,2096.566353120035
e3c14f3ccdbb374caaaae7cc640a25ac,"background,dog,donkey,elephant,lion,sheep",5,2119.4169444444938
54e3a724317ed44c49c78ee3120f0896,"background,dog,donkey,elephant,monkey,sheep",5,2242.269318303065
fbb4b280b82a1ce7b7064a391fe8db87,"background,dog,donkey,frog,horse,lion",5,2126.986936337848
eadde2b32a30b1c8ebdbb82ee278ba1e,"background,dog,donkey,frog,horse,monkey",5,2291.996564212489
793c1621e08d421568a8faf1025a4012,"background,dog,donkey,frog,horse,sheep",5,2290.7315331484797
01cd8e5a30a7f284731952dc3dff048f,"background,dog,donkey,frog,lion,monkey",5,2175.629663686188
57b6748c37929009b83a067e4c609150,"background,dog,donkey,frog,lion,sheep",5,2191.3517061361626
338a7c4a3f1259a429a12a47bf8ca849,"background,dog,donkey,frog,monkey,sheep",5,2354.4576226934205
349bb296c1f75f30b04499dca9a663ee,"background,dog,donkey,horse,lion,monkey",5,2140.230816852347
3d5dce2430e2421cbd45fcd2f9cfbbec,"background,dog,donkey,horse,lion,sheep",5,2153.7884040446265
bb3802ec7b1e7e2a51119eec8f673596,"background,dog,donkey,horse,monkey,sheep",5,2305.8583544305216
9226b4ac8f0bd58880bfbb6afdce881c,"background,dog,donkey,lion,monkey,sheep",5,2199.5291818556393
672a0624dde9789f2040201442d76b96,"background,dog,elephant,frog,horse,lion",5,1814.5715717433798
d84c2a454f9b67de6b598ee241eaa4e0,"background,dog,elephant,frog,horse,monkey",5,1944.9256029210246
a6e9a4c887628cdb3696bc942de7b8ed,"background,dog,elephant,frog,horse,sheep",5,2049.967976818411
aeadf54b7e47214ea4680f86fa3ab09c,"background,dog,elephant,frog,lion,monkey",5,1850.2347660086932
de7af355513edb63486af435e959276d,"background,dog,elephant,frog,lion,sheep",5,2005.8778761127787
ffd6b2b45ea4cf2ac4e03c735485c149,"background,dog,elephant,frog,monkey,sheep",5,2116.4217225541984
6b2c2399301c513c20b7f93150362712,"background,dog,elephant,horse,lion,monkey",5,1843.6514378062732
66eed2a9bfe80af1e2e973b400f37a83,"background,dog,elephant,horse,lion,sheep",5,1968.2725332659058
d98ad0e132d4312fc517ae8de08cc42c,"background,dog,elephant,horse,monkey,sheep",5,2080.0918185378555
b5d3dc13bc2c735d8bdc11ff74f3f520,"background,dog,elephant,lion,monkey,sheep",5,2022.2973469705626
e4e1d723c4bf051ec819baef200d1817,"background,dog,frog,horse,lion,monkey",5,1918.5665943015038
a040c75f0a81af59394e7d81c4187fc0,"background,dog,frog,horse,lion,sheep",5,2035.5914574729013
a6a268938525dbf8d6c2877cd2aa124a,"background,dog,frog,horse,monkey,sheep",5,2168.9533958716074
f1cac44512366fa78c8b5c3da1dd1c60,"background,dog,frog,lion,monkey,sheep",5,2096.460142234946
12123ed16b9f1f13eaee6cb8f7c6cc39,"background,dog,horse,lion,monkey,sheep",5,2050.7560988469145
8b4f71e96f1147f311515626e7562489,"background,donkey,elephant,frog,horse,lion",5,2226.2404276107914
2d726f7f6549b7a23130d1e1071a40fa,"background,donkey,elephant,frog,horse,monkey",5,2413.93304864643
666b1129ae4922c876745c022b507789,"background,donkey,elephant,frog,horse,sheep",5,2420.6300606505774
65e2ccc8aa7067f1dc6f2c1d7231d7be,"background,donkey,elephant,frog,lion,monkey",5,2307.314698337958
4fc79d4969a4d9593b8913d0b3b11437,"background,donkey,elephant,frog,lion,sheep",5,2317.6708643420175
139f3da61d6ce4613e3136b9434f3bd5,"background,donkey,elephant,frog,monkey,sheep",5,2504.7788390456435
6411c4f32188bd7064d011314b946c46,"background,donkey,elephant,horse,lion,monkey",5,2255.3414757867045
cadcad824079a80de6b6c9fde2899e42,"background,donkey,elephant,horse,lion,sheep",5,2273.845408089313
8892a0f025e3641ba4bcb4212710728f,"background,donkey,elephant,horse,monkey,sheep",5,2435.607001604829
52d5371877f0e266e64d2de8962b1051,"background,donkey,elephant,lion,monkey,sheep",5,2335.9201402105073
d2572e6ec6ae2278ba84d777249fe896,"background,donkey,frog,horse,lion,monkey",5,2382.463370836362
f470c696affe82560c4e1f0edf89cf18,"background,donkey,frog,horse,lion,sheep",5,2375.17571933104
ed5cb48dbc48f5ce27ac73fe266331d8,"background,donkey,frog,horse,monkey,sheep",5,2579.5543404189543
623ec05a2925f8619ab09dd9e9a212c7,"background,donkey,frog,lion,monkey,sheep",5,2443.5431551956653
273d81b9771b4ff1d2535675ef185a44,"background,donkey,horse,lion,monkey,sheep",5,2394.7029554102073
29dfc356fb69391c1675d2bbb06f45d0,"background,elephant,frog,horse,lion,monkey",5,1945.5806906177083
b613ba7b08417c06153fc894fbb78a49,"background,elephant,frog,horse,lion,sheep",5,2118.3738062448006
d42018526a9ca18b75265a97c5f8edd9,"background,elephant,frog,horse,monkey,sheep",5,2272.5170293146657
e4631e461b59b80374a4988d115f4821,"background,elephant,frog,lion,monkey,sheep",5,2196.6543365148036
e95d94dc74b0bd807ec1ee5f776075f5,"background,elephant,horse,lion,monkey,sheep",5,2141.559318420931
d93b5441d419100c4fb79d4b68e92006,"background,frog,horse,lion,monkey,sheep",5,2238.716384326645
2a31ae2570cae0526a459dffe46e9cc3,"background,chicken,cow,dog,donkey,elephant,frog",6,2125.6679702489064
3f1b55a65aafad519c3d39857389baf2,"background,chicken,cow,dog,donkey,elephant,horse",6,2089.4097117332526
24c4d35f83230bc3c9023eb1a2d4efde,"background,chicken,cow,dog,donkey,elephant,lion",6,2013.5266052642194
addd67519d452d115d506f98cd62d334,"background,chicken,cow,dog,donkey,elephant,monkey",6,2143.8049935800655
682e1bb3e1b46b419d2d8c57bde40101,"background,chicken,cow,dog,donkey,elephant,sheep",6,2166.8691948822584
b8d9ba1bc9298b2f15d6ee0db1fd39e8,"background,chicken,cow,dog,donkey,frog,horse",6,2185.1810485000606
543f81f10bb140599695f79a4323e90d,"background,chicken,cow,dog,donkey,frog,lion",6,2085.829927520319
4b8ff216b5b3a71548f8b616855adff1,"background,chicken,cow,dog,donkey,frog,monkey",6,2247.650875107219
bc0e19c8e5b206aa4b24a26047a72ca1,"background,chicken,cow,dog,donkey,frog,sheep",6,2253.029590341729
9a2aa56d7451b0b43af56b2a0f9db030,"background,chicken,cow,dog,donkey,horse,lion",6,2051.331918861935
844f80c46c22bf45d7c81ea0094e3a2d,"background,chicken,cow,dog,donkey,horse,monkey",6,2204.725298290323
f544ca0873ae0c54bbdf83e10c90321d,"background,chicken,cow,dog,donkey,horse,sheep",6,2216.7824900537335
dc07ebfce2253e5a232fc6435e2f03d2,"background,chicken,cow,dog,donkey,lion,monkey",6,2104.338438255441
68c3402e4de04a286c9580538f5da015,"background,chicken,cow,dog,donkey,lion,sheep",6,2133.900577440384
ab8294f869c55fc360bb8ead59d38540,"background,chicken,cow,dog,donkey,monkey,sheep",6,2269.023203947534
654389e0ef70d8aa952482e00ca57773,"background,chicken,cow,dog,elephant,frog,horse",6,1855.796374306601
9d975066472b7e6e5f37c22d1e2facef,"background,chicken,cow,dog,elephant,frog,lion",6,1779.9636941129775
084585a10f2494f015cb9f07ec516189,"background,chicken,cow,dog,elephant,frog,monkey",6,1896.5554726566174
b1b40bf1218cc91e36859e02271f9ad2,"background,chicken,cow,dog,elephant,frog,sheep",6,2032.4501029807545
17639b81bcc6d6b3937bf57badd1191e,"background,chicken,cow,dog,elephant,horse,lion",6,1774.401212881591
e6dffc956855c8078c6270e5f14e1ed7,"background,chicken,cow,dog,elephant,horse,monkey",6,1897.8977556593322
3a8e76f96c1fcb63c2dec4e86fd7f996,"background,chicken,cow,dog,elephant,horse,sheep",6,2000.6076741396516
a633c418e460e4895863ae3f1e628108,"background,chicken,cow,dog,elephant,lion,monkey",6,1814.8215206178268
c127387272c53c891529809d62f26c69,"background,chicken,cow,dog,elephant,lion,sheep",6,1966.4966592710264
33c5fb766bcc66431c3a9298b9d876a3,"background,chicken,cow,dog,elephant,monkey,sheep",6,2062.5122046978513
85071b5234137c85f985773f237ebf2f,"background,chicken,cow,dog,frog,horse,lion",6,1842.4690436353335
33fc2830e4ab66711ab6635be1ebb4d5,"background,chicken,cow,dog,frog,horse,monkey",6,1979.4234600623438
1e702238f042090803f13b8ebe93bc37,"background,chicken,cow,dog,frog,horse,sheep",6,2068.438892752489
b7c019b57bc29e7f2c353320891e84f8,"background,chicken,cow,dog,frog,lion,monkey",6,1865.0185914958724
e0bc8b708fd34c3b52b292b2d6b34231,"background,chicken,cow,dog,frog,lion,sheep",6,2030.2805594289346
0fa9a737cf1504ad7a1565cb143eb76d,"background,chicken,cow,dog,frog,monkey,sheep",6,2145.73556245325
4103aff12b6dcdd41403b7bd2d6a4b18,"background,chicken,cow,dog,horse,lion,monkey",6,1874.681206742359
90cd1e82ce4339275d1be057b79e73a1,"background,chicken,cow,dog,horse,lion,sheep",6,1991.8553437910505
3174eb7c0f40a67f5768ac9aaf8128f6,"background,chicken,cow,dog,horse,monkey,sheep",6,2108.373176641108
e49965373ad2b73d7e25ac5f49102ef4,"background,chicken,cow,dog,lion,monkey,sheep",6,2052.2516274025857
2a2bfde04423118e5d4e0ba956875b9d,"background,chicken,cow,donkey,elephant,frog,horse",6,2265.73111381528
963cc12b9c82ba78083d604331a69e64,"background,chicken,cow,donkey,elephant,frog,lion",6,2164.6544537526524
88049e5b39bf2fbbf44fc351ceafceb8,"background,chicken,cow,donkey,elephant,frog,monkey",6,2369.371174365546
36199eb48df19abf9310cd81af7ccee4,"background,chicken,cow,donkey,elephant,frog,sheep",6,2380.868604893562
de128053314fef8116a5805c3cd56ea9,"background,chicken,cow,donkey,elephant,horse,lion",6,2114.62579937775
52b2caa6034608072abc26301f79a2b8,"background,chicken,cow,donkey,elephant,horse,monkey",6,2295.589496952613
8ecb64ba69c9af7814887ecf4eabc315,"background,chicken,cow,donkey,elephant,horse,sheep",6,2319.7837677163316
d1c16d6dd3f6e82d54a3a3b1d7abf342,"background,chicken,cow,donkey,elephant,lion,monkey",6,2204.0173217566885
74ec2565f07ce343a0ec076c92e92d49,"background,chicken,cow,donkey,elephant,lion,sheep",6,2230.61128854572
e8f16102c8ed653ff2ce51b5bbe7679f,"background,chicken,cow,donkey,elephant,monkey,sheep",6,2397.218641984643
13cadc878aa8f1b2c56db0199105f989,"background,chicken,cow,donkey,frog,horse,lion",6,2210.3438917686294
326f4d67e989e2e492a1d941d392db31,"background,chicken,cow,donkey,frog,horse,monkey",6,2420.4778371856605
e54db3f5abbddbbcd8ec090e900f1ae6,"background,chicken,cow,donkey,frog,horse,sheep",6,2423.3134929167386
778d0b5ff5596a3845c02c5b18fb091e,"background,chicken,cow,donkey,frog,lion,monkey",6,2290.739926145195
cecd73ee54ae5ad4929a4bbc39ad6cb7,"background,chicken,cow,donkey,frog,lion,sheep",6,2310.3924996446276
d092411252b0bef1d9ead78d12385472,"background,chicken,cow,donkey,frog,monkey,sheep",6,2519.6330389723234
8d51cf18f4e0094d8a2c13ef1e8a96e0,"background,chicken,cow,donkey,horse,lion,monkey",6,2239.6974851378995
3c3ed0a302397d8c7c3da8c957674bb5,"background,chicken,cow,donkey,horse,lion,sheep",6,2264.786640647368
7bcb4bb3a3804e0fb54d03444f40ee54,"background,chicken,cow,donkey,horse,monkey,sheep",6,2446.0740901096083
3b538dac8134d7487869785f59906023,"background,chicken,cow,donkey,lion,monkey,sheep",6,2331.07261683682
e3d1aa23bf6b3ab528941a078141a471,"background,chicken,cow,elephant,frog,horse,lion",6,1836.5763194882743
1c3afdaf3e4753e11c16bb202c06222c,"background,chicken,cow,elephant,frog,horse,monkey",6,2035.3690716459043
4e528ed748e302c508060b374b0ca55f,"background,chicken,cow,elephant,frog,horse,sheep",6,2155.8989641073867
55c48bc4d74303b0b4c61100426215ab,"background,chicken,cow,elephant,frog,lion,monkey",6,1935.6699662649485
ea7d141fc079e57cddc65bbfb740171f,"background,chicken,cow,elephant,frog,lion,sheep",6,2103.6504737264263
0da048468109db932d53a965abbdb646,"background,chicken,cow,elephant,frog,monkey,sheep",6,2258.2429793081456
5cac41d4e8d7bf205c5d5921b57d6702,"background,chicken,cow,elephant,horse,lion,monkey",6,1908.1110545159286
7add7f0b6349ea62dedb4ae0d2e6ada8,"background,chicken,cow,elephant,horse,lion,sheep",6,2053.336434168143
1feabff9a47675b1c556fd721b725c1a,"background,chicken,cow,elephant,horse,monkey,sheep",6,2193.7905659930066
3133a029ce37e796501dc089c0f70027,"background,chicken,cow,elephant,lion,monkey,sheep",6,2132.6015952912353
05403d368be826b84ae88e83e60ec6b1,"background,chicken,cow,frog,horse,lion,monkey",6,1996.2938220205776
aa0efdc88d5711ce9e338efe268ad21c,"background,chicken,cow,frog,horse,lion,sheep",6,2132.924220781692
4edd3a8bbb9f3313d44987eba14ef833,"background,chicken,cow,frog,horse,monkey,sheep",6,2297.9038427187547
f82573e0f65b8e08d0773643cd7beb70,"background,chicken,cow,frog,lion,monkey,sheep",6,2215.781171390267
943b05ecab0183aa9ba35f2650a90d85,"background,chicken,cow,horse,lion,monkey,sheep",6,2159.3080833673584
57d488be007122345a671967bc7a5dcc,"background,chicken,dog,donkey,elephant,frog,horse",6,2171.7198130390566
3741baba510fdd131c4c83a04e742a3f,"background,chicken,dog,donkey,elephant,frog,lion",6,2088.4937032047037
47cea7f9f95046c72217c7b5b47fd5e8,"background,chicken,dog,donkey,elephant,frog,monkey",6,2223.5311148547294
68de77ec7a9453807c576629f5338419,"background,chicken,dog,donkey,elephant,frog,sheep",6,2243.07915215823
f1e544a1ccd2d5380b14c2d17abeabb3,"background,chicken,dog,donkey,elephant,horse,lion",6,2053.185878117395
e825a9eba7aa455f60e190de5b2e8a87,"background,chicken,dog,donkey,elephant,horse,monkey",6,2186.566015038987
a244f8d19db3b3badffe764555376514,"background,chicken,dog,donkey,elephant,horse,sheep",6,2207.6516332742785
fd01495c8daaf835ff7f756da0ac0115,"background,chicken,dog,donkey,elephant,lion,monkey",6,2102.569043753212
252374f0d8414c1365d38efca754aafd,"background,chicken,dog,donkey,elephant,lion,sheep",6,2134.4389954467642
a60fd554f9da0b2e052b418429e9b90d,"background,chicken,dog,donkey,elephant,monkey,sheep",6,2252.633958719215
5f26b5817fcf03e7037d29b510be3a82,"background,chicken,dog,donkey,frog,horse,lion",6,2133.2874095406037
b9991f394b9a73d4718b5357e10e8679,"background,chicken,dog,donkey,frog,horse,monkey",6,2292.5576588174213
aa6426d5b99c953678b50167eaa1d737,"background,chicken,dog,donkey,frog,horse,sheep",6,2296.805246000497
49ac52b85713145c52bb13ea270df6e8,"background,chicken,dog,donkey,frog,lion,monkey",6,2181.6880077989326
be7d00da84bc614e0afc83e826ed230b,"background,chicken,dog,donkey,frog,lion,sheep",6,2198.0249293343527
574810ec4ec444d0bf41940d1e1570c1,"background,chicken,dog,donkey,frog,monkey,sheep",6,2354.3204182976247
5c7f6f132d2dd3becd618dc296a22d11,"background,chicken,dog,donkey,horse,lion,monkey",6,2149.0587107196443
716c5934518063172951ee82baf96a6a,"background,chicken,dog,donkey,horse,lion,sheep",6,2164.5002198867164
d5c34b02fda262bc10bb9599a03c3f01,"background,chicken,dog,donkey,horse,monkey,sheep",6,2310.6148894339117
9d9f4545fd887dc5c2e279d92eae9527,"background,chicken,dog,donkey,lion,monkey,sheep",6,2210.0249912501354
d31101114ecd603b95430d52bb708a33,"background,chicken,dog,elephant,frog,horse,lion",6,1858.599798726076
62f3d3f5cd7f52f5965fb4436a0778c5,"background,chicken,dog,elephant,frog,horse,monkey",6,1987.822097529775
5aa85f5733ffa028cd9fab23bcc02c15,"background,chicken,dog,elephant,frog,horse,sheep",6,2079.2550582709036
53686139cd6ba2fd1e2e678c9c8de0b0,"background,chicken,dog,elephant,frog,lion,monkey",6,1894.0303819629066
e77177ef09f273726cc962201020e393,"background,chicken,dog,elephant,frog,lion,sheep",6,2035.9208888222915
2810dff61d68384b3119bc82cc1d9c57,"background,chicken,dog,elephant,frog,monkey,sheep",6,2142.6559352182544
85388e1737399c6f455214fbccb2ffd3,"background,chicken,dog,elephant,horse,lion,monkey",6,1886.9316496459576
3185fdac8b9689650bf11d1bf802e620,"background,chicken,dog,elephant,horse,lion,sheep",6,1999.5379981381975
0875c223f839fb0226f9fcd688e3783a,"background,chicken,dog,elephant,horse,monkey,sheep",6,2109.186559976947
08cefe522db2e413b8b01a2e0a87daa8,"background,chicken,dog,elephant,lion,monkey,sheep",6,2052.9478716757517
a95f6c51ede5908fb284eedfbd0b2614,"background,chicken,dog,frog,horse,lion,monkey",6,1964.5535500276903
9033f7df0f6a3f8c92f589c4b91feb56,"background,chicken,dog,frog,horse,lion,sheep",6,2067.0661817810674
237c3f278d796b5f7b19de70b8a6b9ae,"background,chicken,dog,frog,horse,monkey,sheep",6,2195.6883241327337
1441305a4101b1f3c612d830956c12e7,"background,chicken,dog,frog,lion,monkey,sheep",6,2125.9354388595602
74da19f32cdd62bde597143f423179b6,"background,chicken,dog,horse,lion,monkey,sheep",6,2086.4513008601098
fb9bb20846e1f0de7fd7f311e678a49c,"background,chicken,donkey,elephant,frog,horse,lion",6,2208.859131460804
a45092f64d45273aa4243d7c41c5880b,"background,chicken,donkey,elephant,frog,horse,monkey",6,2391.6781457787224
bbe4e57583ac07e7a8902b4f04786c5b,"background,chicken,donkey,elephant,frog,horse,sheep",6,2402.1666924976385
f7e74cfc0a406b50c5e36fb149ed0d52,"background,chicken,donkey,elephant,frog,lion,monkey",6,2285.8815384313784
4360a5e53ef8906d84ed8261fd74e1a3,"background,chicken,donkey,elephant,frog,lion,sheep",6,2300.8586422004646
a5d769e0a9710ced4d01e77c94b24504,"background,chicken,donkey,elephant,frog,monkey,sheep",6,2483.025273072614
004b33094f1da3189780f4bc7dea396c,"background,chicken,donkey,elephant,horse,lion,monkey",6,2237.447018544356
752fd896ee21a5a9127a7973ba8b2a01,"background,chicken,donkey,elephant,horse,lion,sheep",6,2260.6048669036322
208804c38e0338dd71e00b14e7fcc1e7,"background,chicken,donkey,elephant,horse,monkey,sheep",6,2418.5430963400468
23d06169103215d32e00c2fe58b99399,"background,chicken,donkey,elephant,lion,monkey,sheep",6,2318.2322536338374
68db32cadd2bd9fb793b4ebd81a6c117,"background,chicken,donkey,frog,horse,lion,monkey",6,2337.2668660601953
8168c147b1561329ff5b510ec9fcdca7,"background,chicken,donkey,frog,horse,lion,sheep",6,2340.619079823668
f08e208438ff0b429fc29f441d4bf37e,"background,chicken,donkey,frog,horse,monkey,sheep",6,2537.071329417271
8e80f2d866ef118b3b63730dbb13d4e3,"background,chicken,donkey,frog,lion,monkey,sheep",6,2406.5182600177063
9b1a9ec88724cfb9d8268df6fbe01444,"background,chicken,donkey,horse,lion,monkey,sheep",6,2363.8889690079814
d09c9f72fba4c75c88c3f5badaca65fc,"background,chicken,elephant,frog,horse,lion,monkey",6,2003.4517025288171
1accb187a2dc2a7dd2d11a144ea50824,"background,chicken,elephant,frog,horse,lion,sheep",6,2136.2582842486045
851b11a7b844941c639b8ba692d5164b,"background,chicken,elephant,frog,horse,monkey,sheep",6,2286.8049517784916
71505cffa48e4e1e5a67c2ff7bcc5ae2,"background,chicken,elephant,frog,lion,monkey,sheep",6,2210.7709821546055
385284dcc14ca65906019d3f4434d9d8,"background,chicken,elephant,horse,lion,monkey,sheep",6,2160.6607877776214
8df6c98897196e5500f35fc3ddd1c6cf,"background,chicken,frog,horse,lion,monkey,sheep",6,2244.906316546356
430c4a07425d4f94f48c80a88ad12814,"background,cow,dog,donkey,elephant,frog,horse",6,2129.4384145381055
299af308fb6a5341ffb45c9e8c420550,"background,cow,dog,donkey,elephant,frog,lion",6,2056.339265294576
08b80ce68dfd1109cd1010748ee4fa42,"background,cow,dog,donkey,elephant,frog,monkey",6,2182.8510186384606
ed2e066e8dd228061455fcc07824345c,"background,cow,dog,donkey,elephant,frog,sheep",6,2202.4729798474145
5000067460d264eca18bceb7a590fa3c,"background,cow,dog,donkey,elephant,horse,lion",6,2018.700613626216
be89ceea435e5c91bd68a281cd2445e7,"background,cow,dog,donkey,elephant,horse,monkey",6,2142.892022994408
28dc8055f1012247e64c111d00f60325,"background,cow,dog,donkey,elephant,horse,sheep",6,2163.2106701717553
f3281f7246dd196ebda9270b0ce84dfa,"background,cow,dog,donkey,elephant,lion,monkey",6,2071.1540408980413
6ded5af59627cd290bb4de5f3993a2c3,"background,cow,dog,donkey,elephant,lion,sheep",6,2100.435102798452
af179074fe8ca66e18aaf9b0b3a22f04,"background,cow,dog,donkey,elephant,monkey,sheep",6,2209.6430053148692
e55c45c94ec2bda76250e7c4da98b264,"background,cow,dog,donkey,frog,horse,lion",6,2091.4183282912013
41e166b78dbb4b9ab96ed676581aac88,"background,cow,dog,donkey,frog,horse,monkey",6,2242.163293095979
00b736b201a777f51f853c406949a94f,"background,cow,dog,donkey,frog,horse,sheep",6,2250.7109658325917
6f2744618a1d8be2e808e731cf41dddd,"background,cow,dog,donkey,frog,lion,monkey",6,2143.2862574499186
b4f205faf7429977c1af5d515ab122fe,"background,cow,dog,donkey,frog,lion,sheep",6,2167.426647610494
78b26cab3eff33ada4c556953e8f8b6c,"background,cow,dog,donkey,frog,monkey,sheep",6,2305.555922090503
9f8ef5ff0dad33cba130d97198d57dc9,"background,cow,dog,donkey,horse,lion,monkey",6,2105.842889488241
130c8181ca295a187257c1c2c0a20fca,"background,cow,dog,donkey,horse,lion,sheep",6,2128.735209493213
cfb03bba4dc3c86da9281de0a380e474,"background,cow,dog,donkey,horse,monkey,sheep",6,2261.005087630478
94d4b27f157614731f3e99f926223f6c,"background,cow,dog,donkey,lion,monkey,sheep",6,2175.4429100369
5245532986ea1f9705095f6d5e0d7446,"background,cow,dog,elephant,frog,horse,lion",6,1799.7752100448865
d5b4bb684733dc4c51d88e7a6f71fc90,"background,cow,dog,elephant,frog,horse,monkey",6,1918.2668452673854
9d501dab0e38d526d2e6d35a4b195cc0,"background,cow,dog,elephant,frog,horse,sheep",6,2021.2759997452706
3a857ccfe5181715a35a441dc04f62b8,"background,cow,dog,elephant,frog,lion,monkey",6,1835.2934601993306
7e285d5379c331bd74a86d2730a85977,"background,cow,dog,elephant,frog,lion,sheep",6,1985.7152088161038
2e7119b3d139b472d8bc4499c1524807,"background,cow,dog,elephant,frog,monkey,sheep",6,2084.9812478972863
96cebf6ccebeb8cfbf5fe5f8f8eaf51e,"background,cow,dog,elephant,horse,lion,monkey",6,1828.2496956325715
fa3057b0e8fe46b0333d78dd92136caf,"background,cow,dog,elephant,horse,lion,sheep",6,1947.435558509803
e3b660a1dbaa83e41c56958d9b293863,"background,cow,dog,elephant,horse,monkey,sheep",6,2045.9934809590948
a33060b6cfeff153d49ce710406bccec,"background,cow,dog,elephant,lion,monkey,sheep",6,2002.5750455855389
3ac7449c1c1381d5ca6de6041950a6d3,"background,cow,dog,frog,horse,lion,monkey",6,1890.1367432734028
53c57f67457c7d45e637918f50958a88,"background,cow,dog,frog,horse,lion,sheep",6,2009.2225941261197
dc4d7344e1908c27fc5fbf33fd63c365,"background,cow,dog,frog,horse,monkey,sheep",6,2123.9863035593
cc783736a238b698c9a5035bdf7f3320,"background,cow,dog,frog,lion,monkey,sheep",6,2068.6119419933248
2f2da5277e5cc42e1708284a5a60cdf0,"background,cow,dog,horse,lion,monkey,sheep",6,2021.8358915399108
08ca04e442d5665f4aff862e81ba96d2,"background,cow,donkey,elephant,frog,horse,lion",6,2170.0638476999993
a4ccd6947c695dfaf423fe092904c20e,"background,cow,donkey,elephant,frog,horse,monkey",6,2344.1262839860674
d6801979819fa39b55bec4dea5c88123,"background,cow,donkey,elephant,frog,horse,sheep",6,2364.5985201207486
c26b51d7c0809f124eca992b65fbc716,"background,cow,donkey,elephant,frog,lion,monkey",6,2252.1342348005687
11f91d2b90b3cb88c504fa2434a89332,"background,cow,donkey,elephant,frog,lion,sheep",6,2273.0398904788217
af20dde065ebc0347ef55a8c996db301,"background,cow,donkey,elephant,frog,monkey,sheep",6,2445.8778410248055
56232c486ed84b6b2219fca896c71e6d,"background,cow,donkey,elephant,horse,lion,monkey",6,2196.401285171376
31546b5d6b2367dbf7c6a62a2a0a624e,"background,cow,donkey,elephant,horse,lion,sheep",6,2228.075982219091
ff9ebaeba3fab1308f4d98e29e6fd921,"background,cow,donkey,elephant,horse,monkey,sheep",6,2378.7657508639163
712c3f91eb0a2bbfebaaef64a49d572f,"background,cow,donkey,elephant,lion,monkey,sheep",6,2290.265872015154
1429d8a163b5f3352d4fcc5e7a2c7235,"background,cow,donkey,frog,horse,lion,monkey",6,2305.489763288616
155753510d5a2c2268003cc261891559,"background,cow,donkey,frog,horse,lion,sheep",6,2321.623906412627
23bc235492d2ed758f6012be7e64b52a,"background,cow,donkey,frog,horse,monkey,sheep",6,2502.972228589917
baba6511d942bbb39a67bc3326008a93,"background,cow,donkey,frog,lion,monkey,sheep",6,2386.4914418924586
c9f78820a97ea29988dc94a4fe5fa366,"background,cow,donkey,horse,lion,monkey,sheep",6,2338.1134381457073
3a1e252cb61157529c88c0ff49891492,"background,cow,elephant,frog,horse,lion,monkey",6,1918.1663090387751
